,conversation_id,created_at,date,timezone,place,tweet,hashtags,user_id,username,name,link,nlikes,nreplies,nretweets,geo
0,1593663591370178560,2022-11-18 23:59:54,2022-11-18 23:59:54+00:00,0,,"@BipolarStella napadlo mě a ono jo ☺ i já sahám po kartách, ale nějak mi lžou - vychází mi jedna věc a realita jiná...😢😢",[],2494141045,VasagitaS,JITA Splítková🇨🇿 🦁,https://twitter.com/VasagitaS/status/1593755909947260930,1,1,0,
1,1593755483302555648,2022-11-18 23:58:12,2022-11-18 23:58:12+00:00,0,,Gw yakin..twitter will be fine..wlwpn gw gak tau fine nya kapan..tp gw yakin s melon ngapain beli twit klo dia gak mao bikin jd lebih baik..krn tesla jaminannya..dia beli twit pake saham tesla..ga mungkin dia bikin mesin uangnya jd kesusahan gara2 1 company yg dr awal dah rugi,[],52995575,konkonYora,martrie viola,https://twitter.com/konkonYora/status/1593755483302555648,0,1,0,
2,1593746718687866880,2022-11-18 23:57:33,2022-11-18 23:57:33+00:00,0,,@profesor_saham screening selain tools dari sekuritas apa prof,[],100446251,dirhamfadhila,dirham,https://twitter.com/dirhamfadhila/status/1593755321960316928,0,1,0,
3,1593746718687866880,2022-11-18 23:56:56,2022-11-18 23:56:56+00:00,0,,@SobatBandar saya masih manual,[],1345898259445817344,profesor_saham,PROFESOR SAHAM,https://twitter.com/profesor_saham/status/1593755163977662465,0,1,0,
4,1593754812096839680,2022-11-18 23:55:32,2022-11-18 23:55:32+00:00,0,,"Didik J Rachbini: Jika Investasi Tidak Naik, Maka G20 Cuma Ajang Kumpul Mahal Pejabat  https://t.co/a56HwYnNsE",[],1468835725739102208,JokoHar68301204,Joko Hariyanto,https://twitter.com/JokoHar68301204/status/1593754812096839681,0,0,0,
5,1593663591370178560,2022-11-18 23:59:54,2022-11-18 23:59:54+00:00,0,,"@BipolarStella napadlo mě a ono jo ☺ i já sahám po kartách, ale nějak mi lžou - vychází mi jedna věc a realita jiná...😢😢",[],2494141045,VasagitaS,JITA Splítková🇨🇿 🦁,https://twitter.com/VasagitaS/status/1593755909947260930,1,1,0,
6,1593755483302555648,2022-11-18 23:58:12,2022-11-18 23:58:12+00:00,0,,Gw yakin..twitter will be fine..wlwpn gw gak tau fine nya kapan..tp gw yakin s melon ngapain beli twit klo dia gak mao bikin jd lebih baik..krn tesla jaminannya..dia beli twit pake saham tesla..ga mungkin dia bikin mesin uangnya jd kesusahan gara2 1 company yg dr awal dah rugi,[],52995575,konkonYora,martrie viola,https://twitter.com/konkonYora/status/1593755483302555648,0,1,0,
7,1593746718687866880,2022-11-18 23:57:33,2022-11-18 23:57:33+00:00,0,,@profesor_saham screening selain tools dari sekuritas apa prof,[],100446251,dirhamfadhila,dirham,https://twitter.com/dirhamfadhila/status/1593755321960316928,0,1,0,
8,1593746718687866880,2022-11-18 23:56:56,2022-11-18 23:56:56+00:00,0,,@SobatBandar saya masih manual,[],1345898259445817344,profesor_saham,PROFESOR SAHAM,https://twitter.com/profesor_saham/status/1593755163977662465,0,1,0,
9,1593754812096839680,2022-11-18 23:55:32,2022-11-18 23:55:32+00:00,0,,"Didik J Rachbini: Jika Investasi Tidak Naik, Maka G20 Cuma Ajang Kumpul Mahal Pejabat  https://t.co/a56HwYnNsE",[],1468835725739102208,JokoHar68301204,Joko Hariyanto,https://twitter.com/JokoHar68301204/status/1593754812096839681,0,0,0,
10,1593401744616460288,2022-11-18 23:55:00,2022-11-18 23:55:00+00:00,0,,"@501Awani Sapa nk hormat si azam ...cuba tanya DDNK, TN Hj Mohd Asri....boleh ke bukak akaun saham guna nama org lain.....🤔",[],1555727001595457536,KuliKengG,Kulikeng,https://twitter.com/KuliKengG/status/1593754677547442176,0,0,0,
11,1593739581647556608,2022-11-18 23:54:40,2022-11-18 23:54:40+00:00,0,,"@sesokmenang @aelahnasss @tanyakanrl Ya Allah, semalam ga sengaja lihat opini org lain di tl n menurutku bgs poinnya. Jd sebenarnya Twitter tu rugi trus tiap tahun. Walau dg penjualan Twitter ini nambah beban utang Twitter, tp Elon Musk hrs kerja keras tuk membalikkan kondisiny krn saham Tesla nya dijadikan jaminan.",[],1507278651347582976,rdtk_dj_pfj,rdtk,https://twitter.com/rdtk_dj_pfj/status/1593754595201028096,22,6,2,
12,1593744292824104960,2022-11-18 23:54:38,2022-11-18 23:54:38+00:00,0,,"@ForzaJuveEN @FabrizioRomano anjrit, awal investasi bodong, baru jg 2 match langsung percaya bakal bagus",[],104425872,babangkres,KAP,https://twitter.com/babangkres/status/1593754586380406784,1,1,0,
13,1593746718687866880,2022-11-18 23:54:33,2022-11-18 23:54:33+00:00,0,,@profesor_saham Ngew* lah,[],1409160713252179968,SobatBandar,Sobat Bandar,https://twitter.com/SobatBandar/status/1593754565127831552,2,1,0,
14,1593754392288669696,2022-11-18 23:53:52,2022-11-18 23:53:52+00:00,0,,"Who cares, who is our next security Chief. At the verge of financial çollasp, who will take ùs to cross this volcano, safly. Yield of SUKUK-BOND has gone down upto 85% before its maturity  date Dec. 2022.  Double A's &amp; SS are lucky as thier names are not mentioned in that summary",[],357872360,SyedShahid6,Syed Shahid,https://twitter.com/SyedShahid6/status/1593754392288669697,1,0,0,
15,1593754171890884608,2022-11-18 23:52:59,2022-11-18 23:52:59+00:00,0,,"Diringkus, Tersangka Kasus Penipuan Investasi dan Pinjaman Online Ratusan Mahasiswa IPB  https://t.co/0zIomBVmQK",[],1487316624676110336,nusantara62,nusantara62 redaksi,https://twitter.com/nusantara62/status/1593754171890884609,0,0,0,
16,1593739581647556608,2022-11-18 23:52:58,2022-11-18 23:52:58+00:00,0,,"@chwenotcakwee @rubygmmy @tanyakanrl @elonmusk Ya Allah, semalam ga sengaja lihat opini org lain di tl n menurutku bgs poinnya. Jd sebenarnya Twitter tu rugi trus tiap tahun. Walau dg penjualan Twitter ini nambah beban utang Twitter, tp Elon Musk hrs kerja keras tuk membalikkan kondisiny krn saham Tesla nya dijadikan jaminan.",[],1507278651347582976,rdtk_dj_pfj,rdtk,https://twitter.com/rdtk_dj_pfj/status/1593754166467653632,2,2,0,
17,1593753894643011584,2022-11-18 23:51:53,2022-11-18 23:51:53+00:00,0,,"NILAI TRANSAKSI SAHAM DI PASAR MODAL TURUN 12,41 TRILIUN  https://t.co/LAIIm2Q1K1",[],3826093393,PBSNIndonesia,PBSN INDONESIA,https://twitter.com/PBSNIndonesia/status/1593753894643011588,0,0,0,
18,1593753729697976320,2022-11-18 23:51:14,2022-11-18 23:51:14+00:00,0,,"Investasi Jumbo, PLTA Kayan Cascade Bakal Jadi Warisan Jokowi Untuk Energi Bersih  https://t.co/sOlnCvCgqI",[],1330090702022336512,SiberindoC,siberindo.co,https://twitter.com/SiberindoC/status/1593753729697976321,0,0,0,
19,1592738965446365184,2022-11-18 23:50:32,2022-11-18 23:50:32+00:00,0,,@kimwanshi Tak boleh pakai pendapat mangkok ni. Suruh orang Melayu semua beli saham sampah syarikat bermasalah. Berapa banyak yang rugi dengar cakap dia.,[],516509384,SaodahMahmoud,Saodah Mahmoud,https://twitter.com/SaodahMahmoud/status/1593753553461334016,0,0,0,
20,1593753469218947072,2022-11-18 23:50:12,2022-11-18 23:50:12+00:00,0,,"Penggabungan Digi, Celcom dapat kelulusan pemegang saham  https://t.co/oKBiRSxp9K",[],42199532,UMonline,Utusan Malaysia,https://twitter.com/UMonline/status/1593753469218947074,3,1,2,
21,1593516115321565184,2022-11-18 23:48:46,2022-11-18 23:48:46+00:00,0,,"@Ieeminhung Saham SM aja, call?",[],1327799562002546688,lsrfimchaewon,Adilla JAEM1N.,https://twitter.com/lsrfimchaewon/status/1593753111029764097,0,1,0,
22,1593739581647556608,2022-11-18 23:48:28,2022-11-18 23:48:28+00:00,0,,"@peWWH1204 @innnmydream @tanyakanrl Setelah baca ini, ternyata Twitter itu dah rugi terus tiap tahun. Walaupun dg penjualan Twitter ini malah nambah beban utang Twitter, tapi Elon Musk harus kerja keras untuk membalikkan kondisi Twitter karena saham Tesla nya dijadikan jaminan.   https://t.co/JfgRZig97M",[],1507278651347582976,rdtk_dj_pfj,rdtk,https://twitter.com/rdtk_dj_pfj/status/1593753032491425792,0,0,0,
23,1593728305873620992,2022-11-18 23:47:26,2022-11-18 23:47:26+00:00,0,,@ohmybeautybank Ngerasa bersalah kalo ga skinkeran dan tidurpun tak tenang. Suruh rawat ae males padahal kan itu investasi kita utk kita sendiri *talk to my self.,[],1289156602063286272,uraffogato,Niarr,https://twitter.com/uraffogato/status/1593752776005210113,0,0,0,
24,1593752676256579584,2022-11-18 23:47:03,2022-11-18 23:47:03+00:00,0,,Tips Investasi Emas Bagi Pemula  https://t.co/8fgAEgVluS,[],457816080,lantakanemas,lantakanemas.com,https://twitter.com/lantakanemas/status/1593752676256579585,0,0,0,
25,1593663591370178560,2022-11-18 23:59:54,2022-11-18 23:59:54+00:00,0,,"@BipolarStella napadlo mě a ono jo ☺ i já sahám po kartách, ale nějak mi lžou - vychází mi jedna věc a realita jiná...😢😢",[],2494141045,VasagitaS,JITA Splítková🇨🇿 🦁,https://twitter.com/VasagitaS/status/1593755909947260930,1,1,0,
26,1593755483302555648,2022-11-18 23:58:12,2022-11-18 23:58:12+00:00,0,,Gw yakin..twitter will be fine..wlwpn gw gak tau fine nya kapan..tp gw yakin s melon ngapain beli twit klo dia gak mao bikin jd lebih baik..krn tesla jaminannya..dia beli twit pake saham tesla..ga mungkin dia bikin mesin uangnya jd kesusahan gara2 1 company yg dr awal dah rugi,[],52995575,konkonYora,martrie viola,https://twitter.com/konkonYora/status/1593755483302555648,0,1,0,
27,1593746718687866880,2022-11-18 23:57:33,2022-11-18 23:57:33+00:00,0,,@profesor_saham screening selain tools dari sekuritas apa prof,[],100446251,dirhamfadhila,dirham,https://twitter.com/dirhamfadhila/status/1593755321960316928,0,1,0,
28,1593746718687866880,2022-11-18 23:56:56,2022-11-18 23:56:56+00:00,0,,@SobatBandar saya masih manual,[],1345898259445817344,profesor_saham,PROFESOR SAHAM,https://twitter.com/profesor_saham/status/1593755163977662465,0,1,0,
29,1593754812096839680,2022-11-18 23:55:32,2022-11-18 23:55:32+00:00,0,,"Didik J Rachbini: Jika Investasi Tidak Naik, Maka G20 Cuma Ajang Kumpul Mahal Pejabat  https://t.co/a56HwYnNsE",[],1468835725739102208,JokoHar68301204,Joko Hariyanto,https://twitter.com/JokoHar68301204/status/1593754812096839681,0,0,0,
30,1593401744616460288,2022-11-18 23:55:00,2022-11-18 23:55:00+00:00,0,,"@501Awani Sapa nk hormat si azam ...cuba tanya DDNK, TN Hj Mohd Asri....boleh ke bukak akaun saham guna nama org lain.....🤔",[],1555727001595457536,KuliKengG,Kulikeng,https://twitter.com/KuliKengG/status/1593754677547442176,0,0,0,
31,1593739581647556608,2022-11-18 23:54:40,2022-11-18 23:54:40+00:00,0,,"@sesokmenang @aelahnasss @tanyakanrl Ya Allah, semalam ga sengaja lihat opini org lain di tl n menurutku bgs poinnya. Jd sebenarnya Twitter tu rugi trus tiap tahun. Walau dg penjualan Twitter ini nambah beban utang Twitter, tp Elon Musk hrs kerja keras tuk membalikkan kondisiny krn saham Tesla nya dijadikan jaminan.",[],1507278651347582976,rdtk_dj_pfj,rdtk,https://twitter.com/rdtk_dj_pfj/status/1593754595201028096,22,6,2,
32,1593744292824104960,2022-11-18 23:54:38,2022-11-18 23:54:38+00:00,0,,"@ForzaJuveEN @FabrizioRomano anjrit, awal investasi bodong, baru jg 2 match langsung percaya bakal bagus",[],104425872,babangkres,KAP,https://twitter.com/babangkres/status/1593754586380406784,1,1,0,
33,1593746718687866880,2022-11-18 23:54:33,2022-11-18 23:54:33+00:00,0,,@profesor_saham Ngew* lah,[],1409160713252179968,SobatBandar,Sobat Bandar,https://twitter.com/SobatBandar/status/1593754565127831552,2,1,0,
34,1593754392288669696,2022-11-18 23:53:52,2022-11-18 23:53:52+00:00,0,,"Who cares, who is our next security Chief. At the verge of financial çollasp, who will take ùs to cross this volcano, safly. Yield of SUKUK-BOND has gone down upto 85% before its maturity  date Dec. 2022.  Double A's &amp; SS are lucky as thier names are not mentioned in that summary",[],357872360,SyedShahid6,Syed Shahid,https://twitter.com/SyedShahid6/status/1593754392288669697,1,0,0,
35,1593754171890884608,2022-11-18 23:52:59,2022-11-18 23:52:59+00:00,0,,"Diringkus, Tersangka Kasus Penipuan Investasi dan Pinjaman Online Ratusan Mahasiswa IPB  https://t.co/0zIomBVmQK",[],1487316624676110336,nusantara62,nusantara62 redaksi,https://twitter.com/nusantara62/status/1593754171890884609,0,0,0,
36,1593739581647556608,2022-11-18 23:52:58,2022-11-18 23:52:58+00:00,0,,"@chwenotcakwee @rubygmmy @tanyakanrl @elonmusk Ya Allah, semalam ga sengaja lihat opini org lain di tl n menurutku bgs poinnya. Jd sebenarnya Twitter tu rugi trus tiap tahun. Walau dg penjualan Twitter ini nambah beban utang Twitter, tp Elon Musk hrs kerja keras tuk membalikkan kondisiny krn saham Tesla nya dijadikan jaminan.",[],1507278651347582976,rdtk_dj_pfj,rdtk,https://twitter.com/rdtk_dj_pfj/status/1593754166467653632,2,2,0,
37,1593753894643011584,2022-11-18 23:51:53,2022-11-18 23:51:53+00:00,0,,"NILAI TRANSAKSI SAHAM DI PASAR MODAL TURUN 12,41 TRILIUN  https://t.co/LAIIm2Q1K1",[],3826093393,PBSNIndonesia,PBSN INDONESIA,https://twitter.com/PBSNIndonesia/status/1593753894643011588,0,0,0,
38,1593753729697976320,2022-11-18 23:51:14,2022-11-18 23:51:14+00:00,0,,"Investasi Jumbo, PLTA Kayan Cascade Bakal Jadi Warisan Jokowi Untuk Energi Bersih  https://t.co/sOlnCvCgqI",[],1330090702022336512,SiberindoC,siberindo.co,https://twitter.com/SiberindoC/status/1593753729697976321,0,0,0,
39,1592738965446365184,2022-11-18 23:50:32,2022-11-18 23:50:32+00:00,0,,@kimwanshi Tak boleh pakai pendapat mangkok ni. Suruh orang Melayu semua beli saham sampah syarikat bermasalah. Berapa banyak yang rugi dengar cakap dia.,[],516509384,SaodahMahmoud,Saodah Mahmoud,https://twitter.com/SaodahMahmoud/status/1593753553461334016,0,0,0,
40,1593753469218947072,2022-11-18 23:50:12,2022-11-18 23:50:12+00:00,0,,"Penggabungan Digi, Celcom dapat kelulusan pemegang saham  https://t.co/oKBiRSxp9K",[],42199532,UMonline,Utusan Malaysia,https://twitter.com/UMonline/status/1593753469218947074,3,1,2,
41,1593516115321565184,2022-11-18 23:48:46,2022-11-18 23:48:46+00:00,0,,"@Ieeminhung Saham SM aja, call?",[],1327799562002546688,lsrfimchaewon,Adilla JAEM1N.,https://twitter.com/lsrfimchaewon/status/1593753111029764097,0,1,0,
42,1593739581647556608,2022-11-18 23:48:28,2022-11-18 23:48:28+00:00,0,,"@peWWH1204 @innnmydream @tanyakanrl Setelah baca ini, ternyata Twitter itu dah rugi terus tiap tahun. Walaupun dg penjualan Twitter ini malah nambah beban utang Twitter, tapi Elon Musk harus kerja keras untuk membalikkan kondisi Twitter karena saham Tesla nya dijadikan jaminan.   https://t.co/JfgRZig97M",[],1507278651347582976,rdtk_dj_pfj,rdtk,https://twitter.com/rdtk_dj_pfj/status/1593753032491425792,0,0,0,
43,1593728305873620992,2022-11-18 23:47:26,2022-11-18 23:47:26+00:00,0,,@ohmybeautybank Ngerasa bersalah kalo ga skinkeran dan tidurpun tak tenang. Suruh rawat ae males padahal kan itu investasi kita utk kita sendiri *talk to my self.,[],1289156602063286272,uraffogato,Niarr,https://twitter.com/uraffogato/status/1593752776005210113,0,0,0,
44,1593752676256579584,2022-11-18 23:47:03,2022-11-18 23:47:03+00:00,0,,Tips Investasi Emas Bagi Pemula  https://t.co/8fgAEgVluS,[],457816080,lantakanemas,lantakanemas.com,https://twitter.com/lantakanemas/status/1593752676256579585,0,0,0,
45,1593737291582750720,2022-11-18 23:46:19,2022-11-18 23:46:19+00:00,0,,"@Saham_fess Deposito butuh dana lumayan banyak minimal 1jt lah ini dikoperasi desa gw yaaa. Kalo reksadana 100k udah dapet, beli reksa dana pasar uang itu nanti MI bakal investasiin ke deposito jugaaa",[],1528650700485709824,zzvrkoo,Zeraa,https://twitter.com/zzvrkoo/status/1593752495146213376,1,0,0,
46,1593752487877828608,2022-11-18 23:46:18,2022-11-18 23:46:18+00:00,0,,Info rumah dijual  https://t.co/S9RI6WoDaS #info #properti #investasi #tangerang #tangsel #jakarta #jkt,"['info', 'properti', 'investasi', 'tangerang', 'tangsel', 'jakarta', 'jkt']",1040698771703623680,PropertiIklan,Iklan Properti,https://twitter.com/PropertiIklan/status/1593752487877828608,0,0,0,
47,1593752350413316096,2022-11-18 23:45:45,2022-11-18 23:45:45+00:00,0,,saham antm terjun bebas,[],1527245679806279680,EniSari03,Eni Sari,https://twitter.com/EniSari03/status/1593752350413316096,0,0,0,
48,1593752267924000768,2022-11-18 23:45:25,2022-11-18 23:45:25+00:00,0,,pegang saham,[],1519547241031094272,SyifaFa262,Syifa Fauziah,https://twitter.com/SyifaFa262/status/1593752267924000768,0,0,0,
49,1593737291582750720,2022-11-18 23:45:17,2022-11-18 23:45:17+00:00,0,,"@Saham_fess deposito ada tenornya, imbal hasilnya fix, tiap bulan masuk rekening, kena pajak.  reksadana ga ada tenor, bisa dibeli dan dijual kapan aja, imbal hasilnya tergantung kinerja isinya, tidak kena pajak, reksadana sendiri dibagi lagi ke beberapa jenis tergantung isinya",[],330234622,frrlck,Ferry,https://twitter.com/frrlck/status/1593752232557543424,0,0,0,
50,1593752212697534464,2022-11-18 23:45:12,2022-11-18 23:45:12+00:00,0,,"Selamat Pagi Halmahera Barat, Selamat hari Sabtu Kapan terakhir kamu bernyanyi untuk orang lain?  Belajar investasi modal Gratis? Daftar Bibit masukan kode referral : bonusdaftar agar dapat 25rb gratis  RIPTwitter  https://t.co/Kl7Cm7S0hv",[],1565902685085515776,pemburuan6,pemburuan,https://twitter.com/pemburuan6/status/1593752212697534464,0,0,0,
51,1593555721660272640,2022-11-18 23:42:21,2022-11-18 23:42:21+00:00,0,,@anwaribrahim Saham pun naik,[],1419708820184440832,salizaura,Salizaura Mohd Safri,https://twitter.com/salizaura/status/1593751495656099841,0,0,0,
52,1593751396159029248,2022-11-18 23:41:57,2022-11-18 23:41:57+00:00,0,,"Odd Lot, perdagangan saham di bawah 500 lembar.",[],1395249413157621760,LFeriayu,Lidia Feriayu,https://twitter.com/LFeriayu/status/1593751396159029249,0,0,0,
53,1593751276923531264,2022-11-18 23:41:29,2022-11-18 23:41:29+00:00,0,,Indonesia kantongi USD 8 miliar Komitmen investasi dari G 20 . . #UMKMBangkitEkonomiKuat  https://t.co/xJkVtB4FKO,['umkmbangkitekonomikuat'],1495530034022387712,mimakhayla,Mimakhayla,https://twitter.com/mimakhayla/status/1593751276923531264,6,2,0,
54,1593750734058622976,2022-11-18 23:39:20,2022-11-18 23:39:20+00:00,0,,"Ini kolonial project utk memperkuatkan 5 boneka Jakarta utk melemahkan suara rakyat dan memperkuatkan investasi, militerisasi dan kebijakan kolonial.   It's a colonial project to strengthen the Jakarta 5 puppets to strengthen investment, militarization and unjust policies.",[],2363628511,ronnykareni,Ronny Kareni,https://twitter.com/ronnykareni/status/1593750734058622977,3,0,2,
55,1593750626521223168,2022-11-18 23:38:54,2022-11-18 23:38:54+00:00,0,,"Terbuka Bagi Investor, Investasi Sehat di Kota Madiun Semakin Meningkat  https://t.co/6Pmtk56B8e",[],722451876201897984,madiunpunyakita,Madiun Punya Kita,https://twitter.com/madiunpunyakita/status/1593750626521223169,0,0,0,
56,1593750619306995712,2022-11-18 23:38:52,2022-11-18 23:38:52+00:00,0,,"Iseng doank kali, tanpa mikir banyak orang bisa kehilangan kerjaan krn keisengan dia, apalagi dia dg santainya narik saham.",[],1501009930261729280,rinaputrie6,rina putrie,https://twitter.com/rinaputrie6/status/1593750619306995712,0,0,0,
57,1593750596771024896,2022-11-18 23:38:47,2022-11-18 23:38:47+00:00,0,,"Terbuka Bagi Investor, Investasi Sehat di Kota Madiun Semakin Meningkat  https://t.co/h4HInClmvS",[],519914687,jatimpos_online,Jatim Pos,https://twitter.com/jatimpos_online/status/1593750596771024896,0,0,0,
58,1593750572926390272,2022-11-18 23:38:41,2022-11-18 23:38:41+00:00,0,,Saham GoTo Menguat Hampir 4% Usai PHK 1. 300 Karyawan : Okezone Economy,[],1523515975043223552,sensasi_segar,sensasi menyegarkan,https://twitter.com/sensasi_segar/status/1593750572926390272,0,0,0,
59,1593750458174418944,2022-11-18 23:38:14,2022-11-18 23:38:14+00:00,0,,Wall Street Menguat Didorong Kenaikan Saham Defensif  https://t.co/fsH4KJ3HLS,[],238091066,InvestorID,Investor Daily,https://twitter.com/InvestorID/status/1593750458174418945,1,0,0,
60,1593748413950017536,2022-11-18 23:38:07,2022-11-18 23:38:07+00:00,0,,@moonareas Mau saham,[],2504271048,scomnolence,Claire.,https://twitter.com/scomnolence/status/1593750431473491968,1,0,0,
61,1593750239088820224,2022-11-18 23:37:22,2022-11-18 23:37:22+00:00,0,,@detikcom Ini kasus mahasiswa terjerat pinjol kedok investasi itu kah? Kok kayaknya beda ya,[],1507131644951478272,Maruf1Al,Yusuf Al Maruf,https://twitter.com/Maruf1Al/status/1593750239088820224,0,0,0,
62,1593750171447627776,2022-11-18 23:37:05,2022-11-18 23:37:05+00:00,0,,Gimana sih saham PT. Twitter ini,[],1401803092518084608,LiaAneta,Lia Aneta,https://twitter.com/LiaAneta/status/1593750171447627776,0,0,0,
63,1593750081601085440,2022-11-18 23:36:44,2022-11-18 23:36:44+00:00,0,,"RT twet2bijak Berdamailah dengan diri sendiri, karena balas dendam tidak akan menyelesaikan masalah. #Pepatah #Bijak","['pepatah', 'bijak']",2868470662,SecangkirSaham,Saham,https://twitter.com/SecangkirSaham/status/1593750081601085440,0,0,0,
64,1593750031131357184,2022-11-18 23:36:32,2022-11-18 23:36:32+00:00,0,,Keuntungan Investasi Emas cek  https://t.co/IWlKfRFZGr (Beli Minigold WA 0853-3618-6291) #minigold #minigoldjember,"['minigold', 'minigoldjember']",1303595325974704128,JemberMinigold,Minigold Jember,https://twitter.com/JemberMinigold/status/1593750031131357184,0,0,0,
65,1593581052181635072,2022-11-18 23:36:16,2022-11-18 23:36:16+00:00,0,,"@FWBESS ayo ngobrolin soal investasi, aku juga rutin invest di reksadana sama saham",[],330234622,frrlck,Ferry,https://twitter.com/frrlck/status/1593749963082649600,0,0,0,
66,1593749909861466112,2022-11-18 23:36:03,2022-11-18 23:36:03+00:00,0,,"Wall Street berakhir menguat, ditopang kenaikan saham defensif  https://t.co/yWPIrxnm7u",[],18071520,antaranews,antaranews.com,https://twitter.com/antaranews/status/1593749909861466112,1,0,0,
67,1593749747189399552,2022-11-18 23:35:24,2022-11-18 23:35:24+00:00,0,,Anggota DPD Minta Pemerintah Libatkan Masyarakat Adat dalam Investasi  https://t.co/iuKJb1stPT,[],1521523308214190080,posbakumpranaja,POSBAKUM PRANAJA,https://twitter.com/posbakumpranaja/status/1593749747189399552,0,0,0,
68,1593749717938216960,2022-11-18 23:35:17,2022-11-18 23:35:17+00:00,0,,Anggota DPD Minta Pemerintah Libatkan Masyarakat Adat dalam Investasi  https://t.co/DZLlFmTpRp,[],1347138656587313152,FunderRei,Funder REI Management,https://twitter.com/FunderRei/status/1593749717938216960,0,0,0,
69,1593749011181076480,2022-11-18 23:32:29,2022-11-18 23:32:29+00:00,0,,"Untuk kondisi saat ini kalau punya duit dingin segini daripada invest di saham atau forex. Mending ikut deposito dollar, jadi yaa nabung Dollar. Tapi boleh tf ke aku juga mommy, buat jajan sempol",[],1527257041555038208,RianaAu05,Riana Aulia,https://twitter.com/RianaAu05/status/1593749011181076480,0,0,0,
70,1593748883762728960,2022-11-18 23:31:58,2022-11-18 23:31:58+00:00,0,,Dapatkan cashback reksadana dari Bibit senilai Rp25.000. Masukkan kode referral ini saat pendaftaran: investasibibitsaja  Download sekarang:  https://t.co/mf6d8YWN1c  https://t.co/NRsyM9znHk,[],1275156280315789312,investasibibit,INVESTASIBIBITSAJA📌,https://twitter.com/investasibibit/status/1593748883762728961,0,0,0,
71,1593748754535882752,2022-11-18 23:31:28,2022-11-18 23:31:28+00:00,0,,lah ngapain nabung di reksadana pasar uang klo ada saham :),[],1303986524480925696,Clstamtra,Callista,https://twitter.com/Clstamtra/status/1593748754535882752,1,0,0,
72,1593748465221521408,2022-11-18 23:30:19,2022-11-18 23:30:19+00:00,0,,"Selamat Pagi Muaro Jambi, Selamat pagi, selamat beraktivitas dan selamat hari sabtu yang menyenangkan.  Belajar investasi modal Gratis? Daftar Bibit masukan kode referral : bonusdaftar agar dapat 25rb gratis  Khilafah Memimpin Dunia  https://t.co/ACfqGmOGWW",[],1565902685085515776,pemburuan6,pemburuan,https://twitter.com/pemburuan6/status/1593748465221521409,0,0,0,
73,1593748429833875456,2022-11-18 23:30:10,2022-11-18 23:30:10+00:00,0,,"IHSG ditutup menguat 0, 53% ke level 7. 082, 18 pada penutupan perdagangan Jumat ( 18 / 11 ). Pergerakan saham yang menguat ini terjadi di tengah pelemahan bursa saham Asia.",[],1265552321603424256,mantadaimon2974,mantadaimon2974,https://twitter.com/mantadaimon2974/status/1593748429833875456,0,0,0,
74,1593748413950017536,2022-11-18 23:30:06,2022-11-18 23:30:06+00:00,0,,☁️ ☁️ yang rep dapet saham  https://t.co/GG8tXQIqzy,[],1108258395679653888,moonareas,rep /delvote to delete mfs,https://twitter.com/moonareas/status/1593748413950017536,0,14,0,
75,1593602922868113408,2022-11-18 23:27:05,2022-11-18 23:27:05+00:00,0,,@wishnutama Hebat mas Wisnu,[],1135423011866140672,Reksadana89,Francys,https://twitter.com/Reksadana89/status/1593747654369951745,1,0,0,
76,1593589641076436992,2022-11-18 23:26:52,2022-11-18 23:26:52+00:00,0,,"@Telkomsel @LansBrahmantyo sekelas Telkomsel bikin esim gak bisa ga mungkin banget dan dalam pengembangan katanya 😅 teknologinya udah ada kok pake dikembangin. Tinggal jalanin mau apa nggak @TelkomIndonesia sebagai pemegang saham terbesar masa gak bisa neken, pak Erik @KemenBUMN ayo push pak gogreen",[],76868566,Novantara,Kal-El,https://twitter.com/Novantara/status/1593747598766006272,0,1,0,
77,1593746983319019520,2022-11-18 23:24:25,2022-11-18 23:24:25+00:00,0,,air  https://t.co/iSNzoDTm34,[],1345898259445817344,profesor_saham,PROFESOR SAHAM,https://twitter.com/profesor_saham/status/1593746983319019521,7,1,0,
78,1593746718687866880,2022-11-18 23:23:22,2022-11-18 23:23:22+00:00,0,,sabtu waktu yang tepat untuk screening saham ya guys ya,[],1345898259445817344,profesor_saham,PROFESOR SAHAM,https://twitter.com/profesor_saham/status/1593746718687866880,6,3,0,
79,1593746323420852224,2022-11-18 23:21:48,2022-11-18 23:21:48+00:00,0,,LG dan Foxconn siap investasi di ikn  #UMKMBangkitEkonomiKuat  https://t.co/IR8ryze2mc,['umkmbangkitekonomikuat'],1452101808407474176,_TanahMerah_,𝕿𝖆𝖓𝖆𝖍𝕸𝖊𝖗𝖆𝖍 🐞,https://twitter.com/_TanahMerah_/status/1593746323420852224,0,0,0,
80,1593737291582750720,2022-11-18 23:20:53,2022-11-18 23:20:53+00:00,0,,"@Saham_fess RDN ? Rekening Dana Nasabah   Maksudnya bandingin dengan apa kak, sesuai profil resiko ya",[],1193997693904809984,CoretanU,Si Paling,https://twitter.com/CoretanU/status/1593746093128716289,0,0,0,
